지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),시정(10m)
102,백령도,2020-01-03 01:00,3.5,,4.4,320,68,1138
102,백령도,2020-01-03 02:00,3.1,,4.6,340,70,1338
102,백령도,2020-01-03 03:00,2.9,,3.7,340,61,1979
102,백령도,2020-01-03 04:00,2.7,,4.8,340,58,2270
102,백령도,2020-01-03 05:00,2.4,,3,340,62,1870
102,백령도,2020-01-03 06:00,1.8,,1.9,20,71,1530
102,백령도,2020-01-03 07:00,1.1,,2.4,70,75,1370
102,백령도,2020-01-03 08:00,.3,,.7,90,79,1354
102,백령도,2020-01-03 09:00,1.1,,.2,0,79,1264
102,백령도,2020-01-03 10:00,3.6,,.9,140,71,1291
102,백령도,2020-01-03 11:00,4.2,,2.8,320,69,1440
102,백령도,2020-01-03 12:00,5,,3.6,360,65,1480
102,백령도,2020-01-03 13:00,4.8,,3.6,340,65,1626
102,백령도,2020-01-03 14:00,4.9,,3.7,340,62,1682
102,백령도,2020-01-03 15:00,5,,3.5,320,60,1838
102,백령도,2020-01-03 16:00,5,,3.3,340,56,2510
102,백령도,2020-01-03 17:00,4.3,,3.1,340,57,2878
102,백령도,2020-01-03 18:00,3.3,,2.8,340,62,3137
102,백령도,2020-01-03 19:00,2.5,,1.5,290,64,2832
102,백령도,2020-01-03 20:00,2.5,,1.6,270,66,2747
102,백령도,2020-01-03 21:00,2.8,,1.5,270,70,2307
102,백령도,2020-01-03 22:00,3.5,,3.3,290,68,2832
102,백령도,2020-01-03 23:00,4.4,,3.1,290,68,2051
102,백령도,2020-01-04 00:00,4.5,,3,290,72,1650
102,백령도,2020-01-04 01:00,4.6,,1.9,270,72,1610
102,백령도,2020-01-04 02:00,5.5,,3.7,290,69,1441
102,백령도,2020-01-04 03:00,5.6,,4.4,290,68,1679
102,백령도,2020-01-04 04:00,5.5,,3.8,320,66,1285
102,백령도,2020-01-04 05:00,5.6,,3.9,320,68,1307
102,백령도,2020-01-04 06:00,5.4,,3.3,340,71,1182
102,백령도,2020-01-04 07:00,5.2,,3.3,320,72,1198
102,백령도,2020-01-04 08:00,5.2,,3.8,340,68,1418
102,백령도,2020-01-04 09:00,5.7,,3.8,340,65,1514
102,백령도,2020-01-04 10:00,6.1,,3.4,360,63,1376
102,백령도,2020-01-04 11:00,6.6,,3.5,360,58,1447
102,백령도,2020-01-04 12:00,6.3,,4.2,360,46,2618
102,백령도,2020-01-04 13:00,6.6,,3.7,340,46,2561
102,백령도,2020-01-04 14:00,6.3,,4,340,46,2575
102,백령도,2020-01-04 15:00,6.1,,4.2,360,42,2891
102,백령도,2020-01-04 16:00,5.7,,3.1,340,48,3111
102,백령도,2020-01-04 17:00,4.9,,3.1,340,47,3438
102,백령도,2020-01-04 18:00,3.8,,3.2,360,57,2814
102,백령도,2020-01-04 19:00,3.5,,3.3,360,64,2097
102,백령도,2020-01-04 20:00,3.8,,2.8,20,64,2510
102,백령도,2020-01-04 21:00,3.9,,3.8,360,57,3225
102,백령도,2020-01-04 22:00,3.7,,2.9,360,58,3229
102,백령도,2020-01-04 23:00,3.3,,1.7,20,57,3218
102,백령도,2020-01-05 00:00,3.4,,2.2,360,55,2744
102,백령도,2020-01-05 01:00,3.7,,3.3,360,56,2461
102,백령도,2020-01-05 02:00,3.6,,2.8,360,62,2138
102,백령도,2020-01-05 03:00,3.4,,1.8,20,64,2051
102,백령도,2020-01-05 04:00,3,,2.2,50,66,2020
102,백령도,2020-01-05 05:00,2,,.6,160,66,1799
102,백령도,2020-01-05 06:00,2.2,,1.2,70,68,2034
102,백령도,2020-01-05 07:00,1.7,,.3,0,68,2065
102,백령도,2020-01-05 08:00,2,,.9,70,73,1863
102,백령도,2020-01-05 09:00,2.8,,0,0,70,1779
102,백령도,2020-01-05 10:00,5.3,,.9,110,62,1812
102,백령도,2020-01-05 11:00,6.2,,1.1,340,58,1784
102,백령도,2020-01-05 12:00,6.3,,1.6,320,55,2026
102,백령도,2020-01-05 13:00,6.4,,1.3,110,62,1727
102,백령도,2020-01-05 14:00,6.3,,1.6,340,55,2296
102,백령도,2020-01-05 15:00,5.8,,1.8,340,56,2360
102,백령도,2020-01-05 16:00,5.5,,1.6,340,60,2185
102,백령도,2020-01-05 17:00,4.8,,1.2,270,63,2166
102,백령도,2020-01-05 18:00,3.9,,.8,290,65,2230
102,백령도,2020-01-05 19:00,3.9,,.3,0,64,2573
102,백령도,2020-01-05 20:00,3.6,,0,0,66,2262
102,백령도,2020-01-05 21:00,2.8,,.1,0,72,2214
102,백령도,2020-01-05 22:00,3.2,,.6,140,72,1831
102,백령도,2020-01-05 23:00,3.9,,2,110,72,1847
102,백령도,2020-01-06 00:00,3.8,,1.6,110,78,1734
102,백령도,2020-01-06 01:00,3.8,,2.5,140,82,2008
102,백령도,2020-01-06 02:00,4.2,,2.8,110,67,2563
102,백령도,2020-01-06 03:00,4.1,,1.6,140,60,2635
102,백령도,2020-01-06 04:00,4.1,,1.9,110,56,2653
102,백령도,2020-01-06 05:00,4,,1.8,140,55,2500
102,백령도,2020-01-06 06:00,4.1,,2.2,140,62,2467
102,백령도,2020-01-06 07:00,4.2,,3.3,140,67,2113
102,백령도,2020-01-06 08:00,4.3,,3.5,110,71,1711
102,백령도,2020-01-06 09:00,4,0,4.5,110,76,1480
102,백령도,2020-01-06 10:00,3.6,,4.6,90,83,1090
102,백령도,2020-01-06 11:00,3.6,,5.1,90,87,1094
102,백령도,2020-01-06 12:00,3.4,.5,5.2,90,88,1054
102,백령도,2020-01-06 13:00,3.4,,5.6,90,87,1137
102,백령도,2020-01-06 14:00,3.5,,4.8,110,89,960
102,백령도,2020-01-06 15:00,3.2,.2,5.5,110,92,645
102,백령도,2020-01-06 16:00,3.1,,4.9,90,95,401
102,백령도,2020-01-06 17:00,2.9,,5.6,90,96,292
102,백령도,2020-01-06 18:00,3.2,.6,5.7,90,97,301
102,백령도,2020-01-06 19:00,3.6,,5.5,70,98,229
102,백령도,2020-01-06 20:00,4,,5.8,70,98,345
102,백령도,2020-01-06 21:00,4.3,.9,5.6,90,99,434
102,백령도,2020-01-06 22:00,4.5,,4.3,70,99,446
102,백령도,2020-01-06 23:00,4.8,,4.6,90,99,667
102,백령도,2020-01-07 00:00,4.4,.3,3.7,50,99,402
102,백령도,2020-01-07 01:00,4.7,,3.9,50,99,1087
102,백령도,2020-01-07 02:00,4.5,,2.5,360,99,1564
102,백령도,2020-01-07 03:00,4.4,1.1,3.2,50,99,1247
102,백령도,2020-01-07 04:00,4.6,,2.1,20,98,1239
102,백령도,2020-01-07 05:00,4.6,,3.5,360,98,716
102,백령도,2020-01-07 06:00,4.7,5.3,4,360,98,1189
102,백령도,2020-01-07 07:00,4.1,,5.4,340,97,1354
102,백령도,2020-01-07 08:00,4,,2.5,360,97,1066
102,백령도,2020-01-07 09:00,4.1,1.7,1.1,360,96,1999
102,백령도,2020-01-07 10:00,4.3,,1.2,360,96,942
102,백령도,2020-01-07 11:00,4.5,,2,360,96,1016
102,백령도,2020-01-07 12:00,5.4,2.4,2.6,50,96,1664
102,백령도,2020-01-07 13:00,5.1,,2.6,360,94,642
102,백령도,2020-01-07 14:00,5.1,,1.8,360,96,762
102,백령도,2020-01-07 15:00,5.2,5.4,4,360,96,973
102,백령도,2020-01-07 16:00,4.5,,6.2,360,98,602
102,백령도,2020-01-07 17:00,4.7,,3.2,360,98,1063
102,백령도,2020-01-07 18:00,4.8,7.2,2.3,360,97,909
102,백령도,2020-01-07 19:00,4.8,,3.5,360,97,1138
102,백령도,2020-01-07 20:00,4.8,,5.9,340,98,752
102,백령도,2020-01-07 21:00,4.7,8.4,8.5,340,98,1046
102,백령도,2020-01-07 22:00,4.9,,9,340,97,1036
102,백령도,2020-01-07 23:00,5,,10.6,340,97,1027
102,백령도,2020-01-08 00:00,3.6,3.6,15.9,340,95,559
102,백령도,2020-01-08 01:00,3.1,,16.7,340,96,470
102,백령도,2020-01-08 02:00,2.8,,11.2,340,96,439
102,백령도,2020-01-08 03:00,2.1,3,11.2,340,97,438
102,백령도,2020-01-08 04:00,1.8,,11.8,340,95,562
102,백령도,2020-01-08 05:00,1.9,,10.3,320,89,716
102,백령도,2020-01-08 06:00,2,.3,10.9,340,86,832
102,백령도,2020-01-08 07:00,1.8,,11.1,340,82,935
102,백령도,2020-01-08 08:00,1.9,,13.1,340,85,1004
102,백령도,2020-01-08 09:00,1.5,,9.9,340,82,1075
102,백령도,2020-01-08 10:00,1.3,,8.9,340,83,1035
102,백령도,2020-01-08 11:00,.8,,10.5,340,85,975
102,백령도,2020-01-08 12:00,.6,,9.7,340,87,990
102,백령도,2020-01-08 13:00,.6,,9.3,320,85,1147
102,백령도,2020-01-08 14:00,.8,,8.7,340,86,1218
102,백령도,2020-01-08 15:00,.7,,8.4,340,84,1307
102,백령도,2020-01-08 16:00,1,,8.3,320,81,1493
102,백령도,2020-01-08 17:00,1.3,,7.7,320,80,1570
102,백령도,2020-01-08 18:00,1.5,,7.9,320,76,1638
102,백령도,2020-01-08 19:00,1.4,,8.7,320,74,1818
102,백령도,2020-01-08 20:00,1.2,,9.3,320,71,1871
102,백령도,2020-01-08 21:00,1.3,,7.6,340,73,1631
102,백령도,2020-01-08 22:00,1.1,,10,340,74,1650
102,백령도,2020-01-08 23:00,1,,10.9,340,74,1785
102,백령도,2020-01-09 00:00,.7,,11,340,72,1712
102,백령도,2020-01-09 01:00,.5,,12.1,340,70,2016
102,백령도,2020-01-09 02:00,.5,,11.2,340,71,2155
102,백령도,2020-01-09 03:00,.5,,10.9,340,74,2197
102,백령도,2020-01-09 04:00,.5,,9.9,340,78,2794
102,백령도,2020-01-09 05:00,.3,,10.8,340,73,4398
102,백령도,2020-01-09 06:00,.5,,10.7,340,76,4455
102,백령도,2020-01-09 07:00,.3,,7.7,340,74,4256
102,백령도,2020-01-09 08:00,.4,,7.4,340,72,4695
102,백령도,2020-01-09 09:00,.4,,10,340,74,3897
102,백령도,2020-01-09 10:00,.1,,9.3,340,73,3453
102,백령도,2020-01-09 11:00,.2,,9.2,340,72,3064
102,백령도,2020-01-09 12:00,.5,,10.1,340,70,3025
102,백령도,2020-01-09 13:00,.7,,8.8,340,70,2900
102,백령도,2020-01-09 14:00,.6,,7.3,360,71,2731
102,백령도,2020-01-09 15:00,1.1,,7.4,340,72,2623
102,백령도,2020-01-09 16:00,.9,,6.4,360,73,2589
102,백령도,2020-01-09 17:00,.4,,6.4,340,73,2734
102,백령도,2020-01-09 18:00,.6,,6.9,340,75,3231
102,백령도,2020-01-09 19:00,.9,,6.6,340,73,2990
102,백령도,2020-01-09 20:00,1,,5.8,340,73,2903
102,백령도,2020-01-09 21:00,1.1,,5,340,74,3319
102,백령도,2020-01-09 22:00,1.2,,5.2,340,72,3553
102,백령도,2020-01-09 23:00,1.1,,3.8,340,72,3765
102,백령도,2020-01-10 00:00,1.4,,5,340,70,3775
102,백령도,2020-01-10 01:00,1.4,,3.5,320,73,3643
102,백령도,2020-01-10 02:00,1.5,,4,320,73,3782
102,백령도,2020-01-10 03:00,1.8,,3.5,340,74,3568
102,백령도,2020-01-10 04:00,1.7,,3,360,74,3349
102,백령도,2020-01-10 05:00,1.7,,2.4,360,74,3101
102,백령도,2020-01-10 06:00,1.4,,1.6,70,79,2321
102,백령도,2020-01-10 07:00,.6,,1.3,70,82,2056
102,백령도,2020-01-10 08:00,0,,.7,140,84,1776
102,백령도,2020-01-10 09:00,1.5,,1.6,110,83,2534
102,백령도,2020-01-10 10:00,3.5,,1.6,160,75,2316
102,백령도,2020-01-10 11:00,4,,2.5,110,73,2609
102,백령도,2020-01-10 12:00,3.8,,2.9,90,73,2470
102,백령도,2020-01-10 13:00,4.2,,1.8,90,72,2628
102,백령도,2020-01-10 14:00,5.5,,2.6,270,49,4264
102,백령도,2020-01-10 15:00,5.3,,4,320,46,3852
102,백령도,2020-01-10 16:00,5,,4.6,290,50,2289
102,백령도,2020-01-10 17:00,4.2,,5.1,320,56,1541
102,백령도,2020-01-10 18:00,4.2,,2.9,290,62,1627
102,백령도,2020-01-10 19:00,5,,4.4,320,59,1605
102,백령도,2020-01-10 20:00,5.4,,5.1,320,59,1412
102,백령도,2020-01-10 21:00,5.4,,4.7,290,56,1714
102,백령도,2020-01-10 22:00,5.3,,5.3,320,58,1520
102,백령도,2020-01-10 23:00,5.2,,5.3,320,62,1286
102,백령도,2020-01-11 00:00,4.7,,4.8,320,60,1452
102,백령도,2020-01-11 01:00,4.7,,4.4,320,60,1601
102,백령도,2020-01-11 02:00,4.6,,3.9,320,58,1883
102,백령도,2020-01-11 03:00,4.4,,5.1,340,63,1364
102,백령도,2020-01-11 04:00,3.9,,6.9,340,61,1572
102,백령도,2020-01-11 05:00,3.2,,4.9,360,69,1822
102,백령도,2020-01-11 06:00,2.6,,5.7,340,64,1958
102,백령도,2020-01-11 07:00,2.3,,5.4,360,70,1858
102,백령도,2020-01-11 08:00,1.4,,5.6,360,64,2021
102,백령도,2020-01-11 09:00,1.7,,5.6,360,59,2635
102,백령도,2020-01-11 10:00,2,,5.6,360,56,2618
102,백령도,2020-01-11 11:00,2,,6.8,360,55,3044
102,백령도,2020-01-11 12:00,2,,7.2,340,50,3383
102,백령도,2020-01-11 13:00,1.8,,7.5,340,54,3251
102,백령도,2020-01-11 14:00,1.7,,6.1,340,57,2787
102,백령도,2020-01-11 15:00,1.3,,5.9,340,56,3193
102,백령도,2020-01-11 16:00,.6,,5.3,340,60,2901
102,백령도,2020-01-11 17:00,.3,,6.5,340,65,3362
102,백령도,2020-01-11 18:00,-.2,,7.7,340,68,3852
102,백령도,2020-01-11 19:00,-.1,,8.4,340,68,3758
102,백령도,2020-01-11 20:00,.1,,7.4,360,69,3633
102,백령도,2020-01-11 21:00,.1,,6.6,360,66,2819
102,백령도,2020-01-11 22:00,.5,,7,340,65,2863
102,백령도,2020-01-11 23:00,.6,,7.2,340,63,2815
102,백령도,2020-01-12 00:00,.6,,6.6,340,64,2968
102,백령도,2020-01-12 01:00,.7,,5,340,64,2925
102,백령도,2020-01-12 02:00,.5,,5.2,340,64,2871
102,백령도,2020-01-12 03:00,.3,,5.5,340,67,2696
102,백령도,2020-01-12 04:00,.3,,7.6,340,67,2948
102,백령도,2020-01-12 05:00,.3,,8.3,340,70,3083
102,백령도,2020-01-12 06:00,.3,,8.9,340,71,3422
102,백령도,2020-01-12 07:00,.2,,9.2,340,72,3347
102,백령도,2020-01-12 08:00,0,,8.2,340,71,3181
102,백령도,2020-01-12 09:00,.2,,6.2,340,72,2878
102,백령도,2020-01-12 10:00,.6,,6.2,340,68,2934
102,백령도,2020-01-12 11:00,.6,,6.8,340,69,2955
102,백령도,2020-01-12 12:00,.8,,6.6,340,67,3062
102,백령도,2020-01-12 13:00,.4,,8.2,340,68,3153
102,백령도,2020-01-12 14:00,.8,,6.7,340,66,3368
102,백령도,2020-01-12 15:00,.6,,6,340,66,3738
102,백령도,2020-01-12 16:00,.4,,6.6,320,67,3798
102,백령도,2020-01-12 17:00,.1,,7.6,320,65,3595
102,백령도,2020-01-12 18:00,-.2,,7.7,320,64,3899
102,백령도,2020-01-12 19:00,-.2,,7.7,320,60,4070
102,백령도,2020-01-12 20:00,.1,,6.5,320,62,3156
102,백령도,2020-01-12 21:00,.3,,7,320,59,3189
102,백령도,2020-01-12 22:00,.3,,5.3,320,57,3841
102,백령도,2020-01-12 23:00,.5,,5.6,320,57,3497
102,백령도,2020-01-13 00:00,.5,,7.1,320,56,2969
102,백령도,2020-01-13 01:00,-.7,,7.9,340,64,3316
102,백령도,2020-01-13 02:00,-1.3,,7.9,320,61,4129
102,백령도,2020-01-13 03:00,-1.6,,7,320,60,4403
102,백령도,2020-01-13 04:00,-1.8,,7.8,340,63,4667
102,백령도,2020-01-13 05:00,-1.9,,5.7,320,60,4776
102,백령도,2020-01-13 06:00,-2,,7,320,60,4755
102,백령도,2020-01-13 07:00,-2.2,,9,340,56,4954
102,백령도,2020-01-13 08:00,-2.3,,6.2,320,55,4883
102,백령도,2020-01-13 09:00,-1.8,,6.4,340,55,4889
102,백령도,2020-01-13 10:00,-.9,,5.8,340,52,4434
102,백령도,2020-01-13 11:00,.1,,5.2,340,48,4414
102,백령도,2020-01-13 12:00,.8,,4.2,340,46,4079
102,백령도,2020-01-13 13:00,1.5,,4.5,340,46,4289
102,백령도,2020-01-13 14:00,.9,,5.2,320,47,4262
102,백령도,2020-01-13 15:00,.7,,4.5,340,50,3789
102,백령도,2020-01-13 16:00,.4,,4.6,340,53,3695
102,백령도,2020-01-13 17:00,.1,,4.8,340,56,3685
102,백령도,2020-01-13 18:00,0,,3.9,340,61,3339
102,백령도,2020-01-13 19:00,-.4,,1.8,20,66,3388
102,백령도,2020-01-13 20:00,-.6,,2,50,67,3304
102,백령도,2020-01-13 21:00,-.8,,2.1,50,69,3182
102,백령도,2020-01-13 22:00,-.9,,2.2,70,73,3036
102,백령도,2020-01-13 23:00,-1.1,,3.1,70,73,3148
102,백령도,2020-01-14 00:00,-1.3,,4.4,50,69,4022
102,백령도,2020-01-14 01:00,-1.4,,3.5,50,67,2889
102,백령도,2020-01-14 02:00,-1.6,,3.1,50,58,3737
102,백령도,2020-01-14 03:00,-1.9,0,3.1,50,58,4200
102,백령도,2020-01-14 04:00,-1.8,,2.7,50,56,4171
102,백령도,2020-01-14 05:00,-1.7,,2.4,50,55,4066
102,백령도,2020-01-14 06:00,-2.1,,3.2,50,56,4031
102,백령도,2020-01-14 07:00,-2.4,,2.6,50,60,4061
102,백령도,2020-01-14 08:00,-2.6,,2,50,61,3963
102,백령도,2020-01-14 09:00,-2,,2.2,50,61,3978
102,백령도,2020-01-14 10:00,-.4,,1.7,70,54,3127
102,백령도,2020-01-14 11:00,.3,,1.4,90,52,3218
102,백령도,2020-01-14 12:00,.4,,2.5,360,53,3304
102,백령도,2020-01-14 13:00,.9,,2.8,340,55,2970
102,백령도,2020-01-14 14:00,.3,,3.4,340,60,2858
102,백령도,2020-01-14 15:00,-.1,,5.5,340,62,3061
102,백령도,2020-01-14 16:00,-.7,,5.5,340,61,3085
102,백령도,2020-01-14 17:00,-.9,,4.1,340,57,3856
102,백령도,2020-01-14 18:00,-1.1,,5.2,340,58,4575
102,백령도,2020-01-14 19:00,-.6,,5.1,340,61,4289
102,백령도,2020-01-14 20:00,-1,,5.8,360,62,4365
102,백령도,2020-01-14 21:00,-1.1,,4.8,360,60,4165
102,백령도,2020-01-14 22:00,-1.1,,3.8,360,62,3980
102,백령도,2020-01-14 23:00,-1.3,,2.6,360,65,3698
102,백령도,2020-01-15 00:00,-.8,,3.5,320,59,4240
102,백령도,2020-01-15 01:00,-.9,,3.1,320,61,3929
102,백령도,2020-01-15 02:00,-1.1,,2.5,320,59,4043
102,백령도,2020-01-15 03:00,-.9,,2.7,320,58,4414
102,백령도,2020-01-15 04:00,-.8,,2.4,320,59,4474
102,백령도,2020-01-15 05:00,-.2,,4.5,320,56,4720
102,백령도,2020-01-15 06:00,-.1,,4.3,320,53,4736
102,백령도,2020-01-15 07:00,.4,,3.5,320,55,3826
102,백령도,2020-01-15 08:00,.3,,3.1,290,55,2977
102,백령도,2020-01-15 09:00,.4,,3.5,50,68,2441
102,백령도,2020-01-15 10:00,.6,,3,70,68,2560
102,백령도,2020-01-15 11:00,.8,,.9,70,67,2473
102,백령도,2020-01-15 12:00,1.8,,3.3,320,53,2872
102,백령도,2020-01-15 13:00,1.7,,3.9,320,53,2610
102,백령도,2020-01-15 14:00,1.8,,5.4,340,52,2883
102,백령도,2020-01-15 15:00,1.6,,4.5,340,53,2995
102,백령도,2020-01-15 16:00,.9,,5.5,340,57,3046
102,백령도,2020-01-15 17:00,.3,,5.3,340,58,2885
102,백령도,2020-01-15 18:00,-.4,,3.8,340,60,3674
102,백령도,2020-01-15 19:00,-.3,,4,340,63,3661
102,백령도,2020-01-15 20:00,-.3,,3.4,340,64,3319
102,백령도,2020-01-15 21:00,-.1,,4.3,340,59,4324
102,백령도,2020-01-15 22:00,.1,,5.7,340,56,4934
102,백령도,2020-01-15 23:00,.1,,4.6,360,57,4948
102,백령도,2020-01-16 00:00,0,,4.2,360,60,4892
102,백령도,2020-01-16 01:00,-.2,,2.6,20,61,4406
102,백령도,2020-01-16 02:00,-.4,,1.8,20,62,3896
102,백령도,2020-01-16 03:00,-.3,,2,20,65,3860
102,백령도,2020-01-16 04:00,.2,,3.2,360,61,3574
102,백령도,2020-01-16 05:00,-.2,,2.1,360,60,3457
102,백령도,2020-01-16 06:00,0,,2,50,60,3212
102,백령도,2020-01-16 07:00,-.2,,2.7,70,63,3094
102,백령도,2020-01-16 08:00,-.3,,3,70,62,2876
102,백령도,2020-01-16 09:00,.1,,3.1,50,60,2766
102,백령도,2020-01-16 10:00,1.7,,1.3,50,56,2727
102,백령도,2020-01-16 11:00,2,,3.3,360,53,2702
102,백령도,2020-01-16 12:00,1.9,,4.1,340,53,2632
102,백령도,2020-01-16 13:00,2.4,,4.9,340,58,2414
102,백령도,2020-01-16 14:00,1.9,,5.2,340,53,2609
102,백령도,2020-01-16 15:00,2.3,,5.2,340,48,3092
102,백령도,2020-01-16 16:00,1.6,,5,340,49,3047
102,백령도,2020-01-16 17:00,.9,,6.4,340,56,2645
102,백령도,2020-01-16 18:00,.6,,6.1,340,60,3675
102,백령도,2020-01-16 19:00,.5,,5.6,340,65,3124
102,백령도,2020-01-16 20:00,.5,,6.6,360,62,3152
102,백령도,2020-01-16 21:00,.8,,6.2,340,64,2568
102,백령도,2020-01-16 22:00,1.1,,5.4,340,59,3117
102,백령도,2020-01-16 23:00,.6,,3.8,360,64,2414
102,백령도,2020-01-17 00:00,.7,,3.7,360,62,1956
102,백령도,2020-01-17 01:00,1.1,,4.5,360,63,1919
102,백령도,2020-01-17 02:00,1.3,,4.2,360,62,2025
102,백령도,2020-01-17 03:00,1.1,,2.9,360,63,2141
102,백령도,2020-01-17 04:00,1,,3.1,360,67,1975
102,백령도,2020-01-17 05:00,1.2,,4.5,340,66,2033
102,백령도,2020-01-17 06:00,1.4,,5.6,340,65,1992
102,백령도,2020-01-17 07:00,1.1,,5.3,340,63,2245
102,백령도,2020-01-17 08:00,.4,,3,360,71,2148
102,백령도,2020-01-17 09:00,.8,,3.3,360,68,2188
102,백령도,2020-01-17 10:00,1.4,,3,360,61,2502
102,백령도,2020-01-17 11:00,2.2,,1.4,360,57,2592
102,백령도,2020-01-17 12:00,2.8,,3.8,360,41,3057
102,백령도,2020-01-17 13:00,3.2,,4.5,340,46,3111
102,백령도,2020-01-17 14:00,3.3,,5.6,340,50,3331
102,백령도,2020-01-17 15:00,3.4,,5.5,340,58,2727
102,백령도,2020-01-17 16:00,3.3,,5.8,340,60,2958
102,백령도,2020-01-17 17:00,2.2,,6.6,340,61,2612
102,백령도,2020-01-17 18:00,2,,6.1,340,60,2589
102,백령도,2020-01-17 19:00,1.7,,5.8,340,60,2707
102,백령도,2020-01-17 20:00,1.6,,4.7,340,64,2470
102,백령도,2020-01-17 21:00,1.6,,5,340,62,2238
102,백령도,2020-01-17 22:00,1.7,,5.3,340,64,2085
102,백령도,2020-01-17 23:00,1.9,,5.3,340,60,2515
102,백령도,2020-01-18 00:00,2.1,,3.9,340,54,3353
102,백령도,2020-01-18 01:00,2.2,,4.5,320,54,3938
102,백령도,2020-01-18 02:00,2.2,,4.1,320,55,4100
102,백령도,2020-01-18 03:00,2.2,,3.8,320,55,4747
102,백령도,2020-01-18 04:00,2.5,,3.7,340,54,3322
102,백령도,2020-01-18 05:00,2.7,,4,340,56,2688
102,백령도,2020-01-18 06:00,2.6,,4,340,53,3278
102,백령도,2020-01-18 07:00,2.4,,3.8,320,50,3661
102,백령도,2020-01-18 08:00,2.6,,3.8,340,52,3171
102,백령도,2020-01-18 09:00,3.2,,3.3,320,55,2806
102,백령도,2020-01-18 10:00,4.1,,3.7,320,50,2608
102,백령도,2020-01-18 11:00,4.6,,4.3,320,49,2569
102,백령도,2020-01-18 12:00,4.6,,4.3,320,49,2848
102,백령도,2020-01-18 13:00,4.8,,3.8,290,49,2577
102,백령도,2020-01-18 14:00,4.8,,4.3,290,49,2254
102,백령도,2020-01-18 15:00,4.8,,4.2,320,47,2277
102,백령도,2020-01-18 16:00,4.5,,5.4,320,53,2157
102,백령도,2020-01-18 17:00,3.9,,4,290,55,2231
102,백령도,2020-01-18 18:00,2.7,,3.1,290,63,2302
102,백령도,2020-01-18 19:00,1.8,,2.2,290,62,2664
